up__ID,status,timestamp,user
1567,O,2023-10-11T12:35:06.000Z,Delon
1568,O,2023-10-19T00:30:47.000Z,Wohl
1569,O,2023-10-08T12:41:48.000Z,Martin
1570,X,2023-10-10T05:52:30.000Z,Jacqmain
1571,O,2023-10-08T04:21:23.000Z,Columbo
1572,A,2023-10-15T04:33:46.000Z,Pratt
1573,O,2023-10-03T02:18:42.000Z,Vrsic
1574,A,2023-10-18T21:47:26.000Z,Fischer
1575,X,2023-10-11T21:21:54.000Z,Fischer
1576,O,2023-10-05T18:42:30.000Z,Montero
1577,O,2023-10-07T16:09:41.000Z,Miguel
1578,O,2023-10-05T03:54:36.000Z,Gueldenpfenn
1579,O,2023-10-19T07:51:34.000Z,Ryan
1580,X,2023-10-14T03:11:42.000Z,Wohl
1581,A,2023-10-14T23:03:10.000Z,Neubasler
1582,O,2023-10-13T06:46:46.000Z,Hoffen
1583,O,2023-10-19T15:01:49.000Z,Jacqmain
1584,O,2023-10-21T14:30:25.000Z,Schneider
1585,X,2023-10-13T12:10:58.000Z,Henry
1586,O,2023-10-19T09:34:33.000Z,Müller
1587,O,2023-10-11T05:09:30.000Z,Deichgraeber
1588,A,2023-10-18T11:08:21.000Z,Illner
1589,O,2023-10-20T17:20:54.000Z,Deichgraeber
1590,X,2023-10-04T17:00:09.000Z,Detemple
1591,O,2023-10-05T12:29:51.000Z,Buehler
1592,O,2023-10-04T16:52:20.000Z,Jacqmain
1593,O,2023-10-08T14:40:51.000Z,Gueldenpfenn
1594,O,2023-10-04T01:33:48.000Z,Prinz
1595,X,2023-10-13T11:35:39.000Z,Prinz
1596,O,2023-10-19T07:59:48.000Z,Hunter
1597,O,2023-10-05T01:12:43.000Z,Madeira
1598,O,2023-10-22T02:27:19.000Z,Sommer
1599,O,2023-10-23T03:28:28.000Z,Jeremias
1600,X,2023-10-17T15:14:13.000Z,Sisko
1601,A,2023-10-18T09:25:34.000Z,Gahl
1602,O,2023-10-05T15:49:32.000Z,Fischmann
1603,O,2023-10-07T05:22:22.000Z,Moyano
1604,A,2023-10-17T23:44:28.000Z,Pan
1605,X,2023-10-17T11:56:59.000Z,Trensch
1606,O,2023-10-05T05:47:02.000Z,Deichgraeber
1607,O,2023-10-12T21:50:08.000Z,Legrand
1608,O,2023-10-05T20:44:46.000Z,Prinz
1609,A,2023-10-17T08:31:39.000Z,Miguel
1610,X,2023-10-15T23:12:10.000Z,Vrsic
1611,O,2023-10-22T15:06:48.000Z,Simonen
1612,O,2023-10-09T19:19:32.000Z,Sessler
1613,O,2023-10-20T22:49:43.000Z,Koller
1614,A,2023-10-16T00:31:21.000Z,Kramer
1615,X,2023-10-07T09:07:51.000Z,Buchholm
1616,A,2023-10-18T12:20:59.000Z,Kramer
1617,O,2023-10-22T15:34:36.000Z,Delon
1618,A,2023-10-15T16:11:24.000Z,Babilon
1619,O,2023-10-21T14:54:39.000Z,Lindwurm
1620,X,2023-10-18T16:17:53.000Z,Cesari
1621,A,2023-10-17T07:53:06.000Z,Simonen
1622,O,2023-10-07T12:16:39.000Z,Kirk
1623,O,2023-10-23T01:34:24.000Z,Mustermann
1624,A,2023-10-18T00:00:16.000Z,Legrand
1625,X,2023-10-11T22:30:20.000Z,Henry
1626,O,2023-10-23T05:03:05.000Z,Babilon
1627,O,2023-10-20T13:14:33.000Z,Miguel
1628,O,2023-10-21T22:48:44.000Z,Pratt
1629,O,2023-10-04T03:03:42.000Z,Delon
1630,X,2023-10-04T03:46:42.000Z,Zimmermann
1631,A,2023-10-17T07:54:47.000Z,Zimmermann
1632,O,2023-10-10T21:19:49.000Z,Jeremias
1633,O,2023-10-05T08:46:48.000Z,Hansmann
1634,O,2023-10-10T05:57:01.000Z,Deichgraeber
1635,X,2023-10-17T02:17:23.000Z,Lindwurm
1636,A,2023-10-17T08:08:38.000Z,Montero
1637,O,2023-10-07T07:43:19.000Z,Barth
1638,A,2023-10-15T02:43:24.000Z,Columbo
1639,O,2023-10-19T09:24:41.000Z,Sudhoff
1640,X,2023-10-19T01:31:23.000Z,Jacqmain
1641,O,2023-10-04T13:50:33.000Z,Sisko
1642,O,2023-10-09T23:48:29.000Z,Pan
1643,O,2023-10-11T12:28:36.000Z,Wohl
1644,O,2023-10-07T17:41:25.000Z,Mechler
1645,X,2023-10-07T04:46:31.000Z,Illner
1646,O,2023-10-04T09:42:59.000Z,Jeremias
1647,O,2023-10-04T12:45:52.000Z,Ryan
1648,O,2023-10-19T00:51:14.000Z,Columbo
1649,A,2023-10-13T10:58:33.000Z,Domenech
1650,X,2023-10-07T14:32:48.000Z,Kreiss
1651,O,2023-10-23T04:06:27.000Z,Benjamin
1652,O,2023-10-11T19:36:27.000Z,Simonen
1653,O,2023-10-06T22:33:12.000Z,Mechler
1654,A,2023-10-14T19:34:31.000Z,Vrsic
1655,X,2023-10-22T11:52:29.000Z,Henry
1656,O,2023-10-07T05:47:00.000Z,Rahn
1657,O,2023-10-09T16:49:56.000Z,Wohl
1658,A,2023-10-16T04:58:09.000Z,Kirk
1659,A,2023-10-15T21:04:09.000Z,Weiss
1660,X,2023-10-13T13:49:11.000Z,Deichgraeber
1661,O,2023-10-20T13:19:39.000Z,Legrand
1662,O,2023-10-06T03:32:49.000Z,Gutenberg
1663,O,2023-10-11T01:49:55.000Z,Rahn
1664,O,2023-10-19T05:04:55.000Z,Sisko
1665,X,2023-10-03T19:14:32.000Z,Jeremias
1666,O,2023-10-05T20:16:24.000Z,Mustermann
1667,O,2023-10-03T15:59:20.000Z,Moyano
1668,O,2023-10-09T16:42:36.000Z,Columbo
1669,O,2023-10-07T04:41:39.000Z,Koller
1670,X,2023-10-07T12:22:05.000Z,Martin
1671,O,2023-10-11T18:21:16.000Z,Babilon
1672,A,2023-10-14T08:22:12.000Z,Legrand
1673,O,2023-10-07T22:30:17.000Z,Schneider
1674,O,2023-10-04T01:12:46.000Z,Cesari
1675,X,2023-10-20T06:34:34.000Z,Hoffen
1676,O,2023-10-11T11:15:29.000Z,Kirk
1677,O,2023-10-19T00:52:11.000Z,Pan
1678,O,2023-10-05T16:26:59.000Z,Henry
1679,O,2023-10-04T12:33:03.000Z,Columbo
1680,X,2023-10-05T11:46:20.000Z,D´Oultrement
1681,O,2023-10-09T18:35:35.000Z,Heller
1682,O,2023-10-19T19:51:42.000Z,Trensch
1683,O,2023-10-08T17:21:39.000Z,Hunter
1684,O,2023-10-09T06:15:14.000Z,Marshall
1685,X,2023-10-16T09:17:20.000Z,Vrsic
1686,A,2023-10-15T17:21:05.000Z,Columbo
1687,O,2023-10-22T01:42:32.000Z,Illner
1688,O,2023-10-23T01:00:02.000Z,Jacqmain
1689,O,2023-10-07T05:54:49.000Z,Hansmann
1690,X,2023-10-12T11:35:22.000Z,Kramer
1691,O,2023-10-08T22:07:13.000Z,Sommer
1692,A,2023-10-17T16:49:12.000Z,Sommer
1693,O,2023-10-04T06:51:15.000Z,Buehler
1694,O,2023-10-18T05:20:03.000Z,Matthaeus
1695,X,2023-10-09T19:19:06.000Z,Deichgraeber
1696,O,2023-10-12T20:32:59.000Z,Fischer
1697,O,2023-10-04T14:50:08.000Z,Gutenberg
1698,A,2023-10-16T05:54:16.000Z,Wohl
1699,A,2023-10-15T01:44:33.000Z,Miguel
1700,X,2023-10-05T19:43:54.000Z,Kreiss
1701,A,2023-10-14T13:26:40.000Z,Miguel
1702,O,2023-10-22T21:31:33.000Z,Marshall
1703,O,2023-10-10T00:40:43.000Z,Hoffen
1704,O,2023-10-06T13:31:57.000Z,Delon
1705,X,2023-10-14T05:04:00.000Z,Matthaeus
1706,O,2023-10-08T18:16:22.000Z,Eichbaum
1707,O,2023-10-23T03:41:43.000Z,Benz
1708,O,2023-10-19T09:36:08.000Z,Neubasler
1709,O,2023-10-20T08:52:12.000Z,Pratt
1710,X,2023-10-13T18:06:53.000Z,Matthaeus
1711,O,2023-10-21T15:09:00.000Z,Heller
1712,O,2023-10-19T03:09:57.000Z,Miguel
1713,O,2023-10-05T06:27:10.000Z,Weiss
1714,O,2023-10-11T02:49:02.000Z,Kreiss
1715,X,2023-10-15T15:42:06.000Z,Trensch
1716,O,2023-10-08T12:42:54.000Z,Picard
1717,O,2023-10-20T03:30:50.000Z,Madeira
1718,O,2023-10-03T02:47:38.000Z,Leisert
1719,O,2023-10-23T10:14:56.000Z,Barth
1720,X,2023-07-30T20:37:12.000Z,Barth
1721,A,2023-07-30T12:07:27.000Z,Illner
1722,O,2023-07-15T23:17:31.000Z,Gahl
1723,O,2023-07-18T00:24:05.000Z,Weiss
1724,O,2023-07-17T18:56:04.000Z,Delon
1725,X,2023-07-15T09:03:49.000Z,Cesari
1726,A,2023-07-09T08:44:25.000Z,Pratt
1727,A,2023-07-17T17:29:18.000Z,Lindwurm
1728,O,2023-07-01T07:56:42.000Z,Mustermann
1729,A,2023-07-19T11:32:54.000Z,Ryan
1730,X,2023-07-13T16:05:09.000Z,Wohl
1731,A,2023-07-17T19:49:16.000Z,Goelke
1732,O,2023-07-15T06:11:23.000Z,Madeira
1733,O,2023-07-22T14:41:53.000Z,Buehler
1734,A,2023-07-29T22:59:43.000Z,Mustermann
1735,X,2023-07-18T00:25:03.000Z,Sessler
1736,O,2023-07-11T13:35:18.000Z,Madeira
1737,A,2023-07-18T08:39:33.000Z,Jacqmain
1738,O,2023-06-30T06:33:10.000Z,Deichgraeber
1739,O,2023-07-26T05:29:35.000Z,Weiss
1740,X,2023-06-29T17:12:22.000Z,Koslowski
1741,O,2023-07-05T22:22:31.000Z,Picard
1742,O,2023-07-03T03:22:20.000Z,Henry
1743,O,2023-07-05T17:14:43.000Z,Koslowski
1744,O,2023-07-13T03:31:08.000Z,Hansmann
1745,X,2023-07-08T22:13:11.000Z,Sudhoff
1746,A,2023-07-23T18:51:32.000Z,Benz
1747,O,2023-07-04T09:36:00.000Z,Hansmann
1748,A,2023-07-13T16:57:43.000Z,Jacqmain
1749,O,2023-07-31T10:23:25.000Z,Benjamin
1750,X,2023-07-26T18:47:20.000Z,Sessler
1751,O,2023-07-22T07:09:31.000Z,Fischmann
1752,O,2023-07-04T00:50:24.000Z,Legrand
1753,O,2023-07-20T13:35:25.000Z,D´Oultrement
1754,A,2023-07-17T20:34:30.000Z,Sommer
1755,X,2023-07-19T03:48:23.000Z,Eichbaum
1756,O,2023-07-02T09:28:48.000Z,Montero
1757,A,2023-07-15T16:15:15.000Z,Sudhoff
1758,O,2023-07-10T23:13:27.000Z,Ryan
1759,O,2023-07-08T21:10:49.000Z,Columbo
1760,X,2023-07-04T17:11:16.000Z,Kreiss
1761,O,2023-07-12T12:49:49.000Z,Montero
1762,O,2023-07-02T03:48:36.000Z,Heller
1763,A,2023-07-23T10:51:05.000Z,Weiss
1764,O,2023-07-14T11:12:19.000Z,Rahn
1765,X,2023-06-29T22:05:27.000Z,Mustermann
1766,O,2023-07-10T19:12:27.000Z,Sommer
1767,O,2023-07-16T22:20:25.000Z,Koller
1768,O,2023-07-03T15:30:17.000Z,Moyano
1769,O,2023-07-07T08:23:17.000Z,Montero
1770,X,2023-07-12T21:36:05.000Z,Moyano
1771,O,2023-07-19T10:24:06.000Z,Simonen
1772,O,2023-07-15T04:55:57.000Z,Matthaeus
1773,O,2023-07-15T08:17:48.000Z,Prinz
1774,O,2023-07-09T15:08:21.000Z,Ryan
1775,X,2023-07-07T12:36:21.000Z,Gahl
1776,O,2023-07-28T17:23:35.000Z,Weiss
1777,A,2023-07-23T22:53:50.000Z,Müller
1778,A,2023-07-16T22:08:28.000Z,Trensch
1779,O,2023-07-25T11:25:40.000Z,Wohl
1780,X,2023-07-20T22:57:33.000Z,Leisert
1781,O,2023-07-15T01:58:51.000Z,Deichgraeber
1782,O,2023-07-10T00:05:15.000Z,Vrsic
1783,O,2023-07-28T06:30:10.000Z,Buchholm
1784,O,2023-07-07T12:58:00.000Z,Montero
1785,X,2023-07-30T11:24:31.000Z,Kreiss
1786,O,2023-06-28T20:15:41.000Z,Montero
1787,O,2023-08-03T11:57:13.000Z,Leisert
1788,O,2023-07-30T09:17:30.000Z,Detemple
1789,O,2023-08-04T12:00:02.000Z,Martin
1790,X,2023-07-14T16:24:34.000Z,Sessler
1791,O,2023-07-19T23:57:28.000Z,Columbo
1792,A,2023-07-13T18:17:23.000Z,Neubasler
1793,O,2023-07-31T02:34:05.000Z,Deichgraeber
1794,O,2023-07-03T10:04:42.000Z,Domenech
1795,X,2023-07-23T05:17:58.000Z,Schneider
1796,O,2023-07-20T07:43:36.000Z,Madeira
1797,A,2023-07-13T14:20:00.000Z,Barth
1798,A,2023-07-23T03:57:35.000Z,Benjamin
1799,O,2023-07-24T05:46:31.000Z,Pan
1800,X,2023-07-24T03:55:28.000Z,Meier
1801,A,2023-07-27T03:42:44.000Z,Fischer
1802,O,2023-07-15T06:23:38.000Z,Vrsic
1803,O,2023-07-22T20:02:26.000Z,Matthaeus
1804,O,2023-07-18T10:38:19.000Z,Becker
1805,X,2023-07-02T08:31:44.000Z,Heller
1806,O,2023-07-11T03:17:13.000Z,Pratt
1807,O,2023-07-08T22:53:13.000Z,Benjamin
1808,O,2023-07-05T08:12:40.000Z,Jacqmain
1809,O,2023-07-16T19:53:07.000Z,Moyano
1810,X,2023-07-19T13:58:45.000Z,Zimmermann
1811,O,2023-07-23T08:09:07.000Z,Dumbach
1812,O,2023-07-12T20:39:18.000Z,Kreiss
1813,O,2023-07-27T17:15:24.000Z,Miguel
1814,O,2023-08-06T10:14:38.000Z,Kramer
1815,X,2023-07-29T18:38:35.000Z,Lautenbach
1816,O,2023-07-18T20:12:23.000Z,Lindwurm
1817,A,2023-07-21T09:53:08.000Z,Vrsic
1818,A,2023-07-21T07:09:25.000Z,Martin
1819,A,2023-07-24T13:28:56.000Z,Ryan
1820,X,2023-07-15T20:52:00.000Z,Vrsic
1821,A,2023-07-21T15:05:39.000Z,Gueldenpfenn
1822,O,2023-07-10T08:02:51.000Z,Hoffen
1823,O,2023-08-03T16:59:20.000Z,Matthaeus
1824,O,2023-07-03T21:22:36.000Z,Mechler
1825,X,2023-07-09T12:45:24.000Z,Ryan
1826,O,2023-07-27T11:43:45.000Z,Schneider
1827,O,2023-07-14T06:27:02.000Z,Fischer
1828,O,2023-07-20T00:20:42.000Z,D´Oultrement
1829,A,2023-07-21T03:23:42.000Z,Kirk
1830,X,2023-07-22T01:13:01.000Z,Babilon
1831,A,2023-07-23T10:19:56.000Z,Prinz
1832,A,2023-07-13T23:30:08.000Z,Pratt
1833,O,2023-07-08T20:54:29.000Z,Leisert
1834,O,2023-07-21T14:22:22.000Z,Rahn
1835,X,2023-07-14T23:41:10.000Z,Lautenbach
1836,A,2023-07-15T23:55:16.000Z,Dumbach
1837,A,2023-07-23T04:28:22.000Z,Gueldenpfenn
1838,O,2023-07-27T09:15:10.000Z,Buehler
1839,A,2023-07-13T02:11:21.000Z,Kirk
1840,X,2023-07-12T23:32:44.000Z,Vrsic
1841,O,2023-07-16T16:22:37.000Z,Barth
1842,O,2023-07-14T07:50:07.000Z,Zimmermann
1843,O,2023-07-27T17:25:34.000Z,Eichbaum
1844,O,2023-07-13T09:12:01.000Z,Marshall
1845,X,2023-07-17T09:40:33.000Z,Jeremias
1846,O,2023-07-08T00:20:48.000Z,Goelke
1847,A,2023-07-10T00:10:31.000Z,Fischmann
1848,O,2023-07-18T01:29:37.000Z,Pratt
1849,O,2023-07-07T13:46:19.000Z,Schneider
1850,X,2023-07-15T04:50:03.000Z,Barth
1851,O,2023-08-06T19:50:23.000Z,Mechler
1852,A,2023-07-08T19:22:01.000Z,Weiss
1853,A,2023-07-07T22:27:52.000Z,Mechler
1854,A,2023-08-01T10:41:07.000Z,Zimmermann
1855,X,2023-07-29T04:32:51.000Z,Benz
1856,O,2023-07-05T04:34:50.000Z,Lindwurm
1857,A,2023-07-28T11:51:18.000Z,Illner
1858,O,2023-07-23T17:10:41.000Z,Domenech
1859,O,2023-07-14T07:45:59.000Z,Goelke
1860,X,2023-07-05T10:58:12.000Z,Lindwurm
1861,O,2023-07-17T14:10:51.000Z,Pan
1862,O,2023-07-05T21:54:04.000Z,Hoffen
1863,O,2023-07-05T02:34:52.000Z,Ryan
1864,O,2023-07-09T16:10:31.000Z,Vrsic
1865,X,2023-07-23T12:32:25.000Z,Henry
1866,O,2023-07-16T09:29:30.000Z,Waldmann
1867,O,2023-07-17T20:11:18.000Z,Mechler
1868,A,2023-07-17T08:01:20.000Z,Benjamin
1869,A,2023-07-25T03:31:32.000Z,Marshall
1870,X,2023-07-20T14:36:45.000Z,Koller
1871,A,2023-07-10T13:08:18.000Z,Moyano
1872,O,2023-08-05T06:38:47.000Z,Fischmann
1873,O,2023-07-15T18:40:43.000Z,Legrand
1874,O,2023-07-25T22:50:26.000Z,Legrand
1875,X,2023-07-10T22:09:03.000Z,Becker
1876,O,2023-07-02T02:49:42.000Z,Sudhoff
1877,O,2023-07-18T04:19:34.000Z,Sudhoff
1878,O,2023-07-19T23:48:24.000Z,Becker
1879,A,2023-07-20T13:59:02.000Z,Sisko
1880,X,2023-07-28T01:25:24.000Z,Henry
1881,O,2023-07-14T08:24:24.000Z,D´Oultrement
1882,A,2023-07-24T20:25:56.000Z,Legrand
1883,A,2023-07-18T12:59:53.000Z,Jeremias
1884,A,2023-07-30T07:21:48.000Z,Benjamin
1885,X,2023-07-13T04:17:50.000Z,Trensch
1886,O,2023-07-14T09:01:44.000Z,Sudhoff
1887,A,2023-07-16T21:14:12.000Z,Fischmann
1888,A,2023-07-26T01:31:12.000Z,Sudhoff
1889,O,2023-07-24T10:58:35.000Z,Mechler
1890,X,2023-07-20T19:07:33.000Z,Goelke
1891,O,2023-07-07T00:35:18.000Z,Zimmermann
1892,O,2023-07-18T15:25:03.000Z,Weiss
1893,O,2023-07-18T22:04:15.000Z,Columbo
1894,O,2023-07-12T05:38:25.000Z,Sudhoff
1895,X,2023-07-11T02:42:28.000Z,Lautenbach
1896,O,2023-08-01T15:05:44.000Z,Mechler
1897,A,2023-07-26T20:14:45.000Z,Wohl
1898,O,2023-07-02T13:42:08.000Z,Rahn
1899,O,2023-07-11T20:32:33.000Z,Koslowski
1900,X,2023-07-19T03:37:26.000Z,Schneider
1901,A,2023-07-24T17:38:19.000Z,Waldmann
1902,A,2023-07-11T07:54:42.000Z,Sommer
1903,O,2023-07-02T09:20:45.000Z,Fischer
1904,O,2023-07-27T02:26:58.000Z,Lindwurm
1905,X,2023-07-22T18:43:44.000Z,Miguel
1906,A,2023-07-27T13:12:56.000Z,Columbo
1907,O,2023-07-08T16:16:30.000Z,Ryan
1908,A,2023-07-24T18:33:43.000Z,Madeira
1909,O,2023-07-04T00:25:15.000Z,Legrand
1910,X,2023-07-05T21:39:14.000Z,Columbo
1911,O,2023-07-10T10:09:58.000Z,Rahn
1912,O,2023-07-21T17:30:41.000Z,Sessler
1913,A,2023-07-17T16:28:02.000Z,Kirk
1914,A,2023-07-17T18:46:31.000Z,Simonen
1915,X,2023-07-14T02:42:58.000Z,Buehler
1916,A,2023-07-17T09:43:42.000Z,Cesari
1917,O,2023-07-24T13:31:42.000Z,Waldmann
1918,O,2023-06-29T21:13:41.000Z,Fischer
1919,O,2023-07-19T19:04:26.000Z,Domenech
1920,X,2023-08-01T20:01:59.000Z,Mustermann
1921,O,2023-07-14T12:10:01.000Z,Meier
1922,A,2023-07-26T12:10:45.000Z,Marshall
1923,O,2023-07-10T19:12:52.000Z,Barth
1924,O,2023-07-18T23:46:46.000Z,Gutenberg
1925,X,2023-07-12T20:54:01.000Z,Illner
1926,A,2023-07-24T08:26:30.000Z,Barth
1927,O,2023-07-17T23:33:21.000Z,Cesari
1928,O,2023-07-08T16:07:07.000Z,Sessler
1929,O,2023-07-08T02:00:21.000Z,Lindwurm
1930,X,2023-07-13T02:45:30.000Z,Rahn
1931,O,2023-07-12T13:08:56.000Z,D´Oultrement
1932,O,2023-07-07T05:09:11.000Z,Schneider
1933,O,2023-07-03T06:48:07.000Z,Rahn
1934,O,2023-07-13T08:41:58.000Z,Detemple
1935,X,2023-07-18T08:43:04.000Z,Rahn
1936,O,2023-07-19T08:37:34.000Z,Wohl
1937,A,2023-07-10T13:34:05.000Z,Simonen
1938,O,2023-07-03T03:54:23.000Z,Weiss
1939,O,2023-07-03T03:20:35.000Z,Eichbaum
1940,X,2023-07-01T01:28:06.000Z,Rahn
1941,O,2023-07-01T06:31:09.000Z,Goelke
1942,O,2023-07-30T17:42:25.000Z,Simonen
1943,O,2023-07-11T04:39:36.000Z,Legrand
1944,A,2023-07-19T16:13:05.000Z,Hoffen
1945,X,2023-07-16T15:09:38.000Z,Delon
1946,O,2023-07-16T18:12:04.000Z,Matthaeus
1947,A,2023-07-30T18:00:05.000Z,Matthaeus
1948,O,2023-07-05T06:01:10.000Z,Gahl
1949,A,2023-07-26T06:17:35.000Z,Lindwurm
1950,X,2023-07-19T11:51:43.000Z,Hoffen
1951,O,2023-08-02T06:11:18.000Z,Sommer
1952,O,2023-10-19T18:56:00.000Z,Deichgraeber
1953,O,2023-10-22T18:06:25.000Z,Pan
1954,A,2023-10-15T12:44:23.000Z,Detemple
1955,X,2023-10-08T05:04:53.000Z,Benz
1956,O,2023-10-12T15:50:43.000Z,Delon
1957,O,2023-10-21T04:00:28.000Z,Simonen
1958,O,2023-10-08T09:51:15.000Z,Kreiss
1959,O,2023-10-12T08:50:49.000Z,Kirk
1960,X,2023-10-18T11:44:36.000Z,D´Oultrement
1961,A,2023-10-14T22:30:48.000Z,Mechler
1962,O,2023-10-07T17:49:40.000Z,Trensch
1963,O,2023-10-10T22:10:58.000Z,Buehler
1964,O,2023-10-04T04:23:29.000Z,Miguel
1965,X,2023-10-03T11:16:42.000Z,Becker
1966,O,2023-10-19T00:44:06.000Z,Goelke
1967,A,2023-10-14T17:42:11.000Z,Neubasler
1968,A,2023-10-17T13:10:22.000Z,Kramer
1969,O,2023-10-10T19:38:53.000Z,Montero
1970,X,2023-10-18T22:51:37.000Z,Waldmann
1971,O,2023-10-19T21:06:36.000Z,Neubasler
1972,A,2023-10-16T08:21:59.000Z,Müller
1973,A,2023-10-15T23:12:10.000Z,Mechler
1974,O,2023-10-11T11:39:04.000Z,Miguel
1975,X,2023-10-21T03:47:48.000Z,Detemple
1976,O,2023-10-11T04:29:54.000Z,Fischer
1977,O,2023-10-21T06:07:12.000Z,Marshall
1978,O,2023-10-20T01:55:53.000Z,Schneider
1979,O,2023-10-10T16:15:27.000Z,Sommer
1980,X,2023-10-09T16:31:17.000Z,Montero
1981,A,2023-10-16T12:28:28.000Z,Kramer
1982,O,2023-10-20T07:36:13.000Z,Mechler
1983,A,2023-10-17T18:29:49.000Z,Buchholm
1984,O,2023-10-19T12:46:27.000Z,Buehler
1985,X,2023-10-11T21:26:39.000Z,Weiss
1986,O,2023-10-20T20:05:23.000Z,Miguel
1987,O,2023-10-03T07:39:36.000Z,Zimmermann
1988,A,2023-10-13T12:33:13.000Z,Domenech
1989,O,2023-10-03T07:06:29.000Z,Fischer
1990,X,2023-10-16T13:48:42.000Z,Pratt
1991,O,2023-10-11T18:52:02.000Z,Simonen
1992,O,2023-10-22T16:00:39.000Z,Domenech
1993,O,2023-10-23T02:10:37.000Z,Lautenbach
1994,O,2023-10-12T18:06:02.000Z,Martin
1995,X,2023-10-06T23:55:05.000Z,Hansmann
1996,O,2023-10-04T08:21:49.000Z,Pan
1997,A,2023-10-16T16:04:30.000Z,Benjamin
1998,O,2023-10-21T17:02:20.000Z,Jeremias
1999,O,2023-10-22T07:09:05.000Z,Gutenberg
2000,X,2023-10-16T16:25:01.000Z,Simonen
2001,O,2023-10-20T20:43:20.000Z,Ryan
2002,O,2023-10-10T04:32:52.000Z,Heller
2003,O,2023-10-20T02:00:17.000Z,Domenech
2004,O,2023-10-23T04:55:06.000Z,Prinz
2005,X,2023-10-22T07:49:35.000Z,Becker
2006,O,2023-10-07T05:59:35.000Z,Zimmermann
2007,O,2023-10-08T21:55:42.000Z,Fischmann
2008,A,2023-10-16T00:06:40.000Z,Picard
2009,A,2023-10-16T13:45:37.000Z,Henry
2010,X,2023-10-15T02:06:28.000Z,Mechler
2011,O,2023-10-11T19:13:17.000Z,Illner
2012,O,2023-10-11T03:19:53.000Z,Marshall
2013,O,2023-10-23T11:15:21.000Z,Miguel
2014,O,2023-10-05T22:11:47.000Z,Wohl
2015,X,2023-10-12T07:01:51.000Z,Marshall
2016,O,2023-10-03T00:34:58.000Z,Koller
2017,A,2023-10-17T04:12:34.000Z,Buehler
2018,O,2023-10-11T08:08:27.000Z,Henry
2019,O,2023-10-22T07:00:57.000Z,Columbo
2020,X,2023-10-06T04:29:29.000Z,Koslowski
2021,A,2023-10-14T21:08:50.000Z,Marshall
2022,A,2023-10-18T15:41:21.000Z,Cesari
2023,O,2023-10-12T22:29:14.000Z,Sudhoff
2024,O,2023-10-10T09:06:38.000Z,Lindwurm
2025,X,2023-10-09T21:38:05.000Z,Heller
2026,O,2023-10-19T23:29:47.000Z,Prinz
2027,O,2023-10-22T13:25:35.000Z,Mustermann
2028,A,2023-10-18T18:17:24.000Z,Gutenberg
2029,O,2023-10-23T04:38:11.000Z,Columbo
2030,X,2023-10-14T21:58:51.000Z,Martin
2031,O,2023-10-08T17:39:46.000Z,Gahl
2032,O,2023-10-06T18:28:05.000Z,Kramer
2033,O,2023-10-03T12:28:55.000Z,Müller
2034,O,2023-10-23T18:57:01.000Z,Koller
2035,X,2023-10-10T06:47:29.000Z,Eichbaum
2036,O,2023-10-08T04:54:50.000Z,Gueldenpfenn
2037,O,2023-10-21T06:17:36.000Z,Columbo
2038,O,2023-10-22T13:30:01.000Z,Goelke
2039,O,2023-10-05T18:16:15.000Z,Kreiss
2040,X,2023-10-07T05:19:08.000Z,Sommer
2041,O,2023-10-09T08:44:47.000Z,Meier
2042,O,2023-10-10T19:22:45.000Z,Buchholm
2043,A,2023-10-14T13:57:00.000Z,Sudhoff
2044,O,2023-10-04T22:07:40.000Z,Mustermann
2045,X,2023-10-05T03:22:08.000Z,Hoffen
2046,A,2023-10-16T18:17:29.000Z,Mustermann
2047,O,2023-10-18T15:32:34.000Z,Leisert
2048,O,2023-10-06T04:41:50.000Z,Goelke
2049,O,2023-10-09T10:11:58.000Z,Pan
2050,X,2023-10-03T08:53:35.000Z,Dumbach
2051,O,2023-10-09T13:07:33.000Z,Picard
2052,A,2023-10-18T18:07:11.000Z,Lindwurm
2053,O,2023-10-09T01:56:51.000Z,Lautenbach
2054,O,2023-10-10T18:59:43.000Z,Becker
2055,X,2023-10-11T19:12:15.000Z,Waldmann
2056,A,2023-10-16T07:58:05.000Z,Sommer
2057,O,2023-10-08T09:03:34.000Z,Benz
2058,O,2023-10-11T12:09:21.000Z,Lautenbach
2059,O,2023-10-13T15:03:08.000Z,Neubasler
2060,X,2023-10-16T16:47:36.000Z,Madeira
2061,O,2023-10-07T17:49:07.000Z,Prinz
2062,O,2023-10-03T08:37:02.000Z,Illner
2063,O,2023-10-22T09:21:42.000Z,Hansmann
2064,O,2023-10-22T21:20:08.000Z,Martin
2065,X,2023-10-03T12:27:51.000Z,Detemple
2066,O,2023-10-19T19:30:35.000Z,Illner
2067,O,2023-10-23T05:05:06.000Z,Babilon
2068,A,2023-10-18T13:35:23.000Z,Schneider
2069,O,2023-10-19T13:36:20.000Z,Pratt
2070,X,2023-07-19T22:34:58.000Z,Matthaeus
2071,O,2023-07-17T01:29:48.000Z,Illner
2072,O,2023-10-11T11:08:03.000Z,Neubasler
2073,O,2023-07-05T11:45:47.000Z,Simonen
2074,A,2023-07-21T01:17:55.000Z,Müller
2075,X,2023-07-22T20:22:30.000Z,Babilon
2076,A,2023-07-20T20:50:18.000Z,Fischer
2077,A,2023-07-29T09:57:07.000Z,Sommer
